29,CRATER,Crt,-0.949598944111469,0.151463717957276,-0.274445964599486,-0.277765038949757,-0.000787139344368498,0.960648720162002,0.145287399589996,0.988462504374451,0.0428187922081587,B2B2B2
30,CRUX,Cru,-0.493734745428568,-0.0584155131555816,-0.867648332551476,-0.869109219218756,-0.000794966868113796,0.494619584222707,-0.0295832085067224,0.998292039360451,-0.0503769582646582,FF0000
31,CYGNUS,Cyg,0.446774226989778,-0.555278042362823,0.701469233657042,-0.843214090150706,0.000662276873604419,0.53757749167972,-0.298969544049227,-0.831664509919147,-0.467922381033375,69D8FF
32,DELPHINUS,Del,0.634752773573971,-0.74576605496994,0.202291640199797,-0.303080476099923,0.000530519160751676,0.952964817585867,-0.710796132127346,-0.666207707703831,-0.22569038249073,5DB3CB
33,DORADO,Dor,0.10041476589969,0.49923831003959,-0.860626507015747,0.993215643289212,0.000689988999885297,0.116285037045941,0.0586477682005574,-0.866464444569998,-0.495782014176693,F79D53
34,DRACO,Dra,-0.26560612237327,-0.286427151204951,0.920550310852401,0.960869070911332,-0.000762962232761815,0.277001888900827,-0.0786385167957167,0.958101719516904,0.275421638102242,FFFF00
35,EQUULEUS,Equ,0.734197985834479,-0.665379916846533,0.13499216219431,-0.18031107006777,0.000594461791847705,0.983609457369231,-0.654554226636426,-0.746504663664252,-0.119538912157972,FF66FF
36,ERIDANUS,Eri,0.569296679868432,0.666678569603757,-0.481083127039256,0.645044261572189,0.000593538407755072,0.764144978603503,0.509724622618498,-0.745345109692984,-0.429699286191149,69D8FF
37,FORNAX,For,0.633020088157082,0.569373967284483,-0.524498668604915,0.637665866184768,0.000654643176950287,0.770312803051553,0.438939416198215,-0.822078376324934,-0.362655941749933,F79D53
38,GEMINI,Gem,-0.255400106082337,0.887178576573714,0.384298008167841,0.832456887925116,-0.000367446038485283,0.554089699172833,0.49171771938701,0.461426091863093,-0.738444071131179,F79D53
39,GRUS,Gru,0.634638230890222,-0.271383729070955,-0.723591865272179,0.751948488272969,0.00076644155000974,0.659221422248509,-0.178347376982465,-0.962470926398763,0.204552997926164,9E5ECE
40,HERCULES,Her,-0.141970669296779,-0.875585076799555,0.461730551669847,0.956041950569994,-0.000384676721016683,0.293229672397152,-0.256569908231159,0.483063790104099,0.837150677524971,00B050
41,HOROLOGIUM,Hor,0.390641418330239,0.451605476607852,-0.802154458806242,0.898899097092566,0.000710496817227003,0.438155119153529,0.198443179603406,-0.892217455944496,-0.405670205680455,9E5ECE
42,HYDRA,Hya,-0.963022940591747,0.0981174857876017,-0.250917864801899,-0.25220998359693,-0.00079248430566688,0.967672204903428,0.0947467153418023,0.995174522860862,0.0255093900474791,FFFF00
43,HYDRUS,Hyi,0.280192156227079,0.197379308609072,-0.93943268205967,0.958239605288035,0.000780660730342839,0.285965468940317,0.0571770447491934,-0.980326883800413,-0.188917935760266,FFFF00
44,INDUS,Ind,0.434997336257511,-0.255390048667499,-0.863454249216762,0.893161365150741,0.000769919008691703,0.449735681291562,-0.114193227692955,-0.966837799357437,0.228439437231693,FF66FF
45,LACERTA,Lac,0.638573455321429,-0.272111242036804,0.719846799059382,-0.747930767017592,0.000766277960237167,0.663776303107127,-0.181172597009945,-0.962265495991244,-0.203031045205891,FF66FF
46,LEO,Leo,-0.915137677850421,0.332947220948728,0.227308553822901,0.240804856280803,-0.00075089265974136,0.970573262227945,0.323320354710497,0.94294516501371,-0.0794881375247004,FF0000
47,LEO MINOR,LMi,-0.759013915627298,0.375457761638146,0.531911031197691,0.573652637786458,-0.00073806705490853,0.819098349661175,0.307929418933554,0.926839211774456,-0.21482213217578,F79D53
48,LEPUS,Lep,0.107210797115062,0.939155386611278,-0.326332659690957,0.949809064077038,0.000273532324835973,0.312830092825431,0.293885329302185,-0.343492481692231,-0.891988973161585,FF66FF
49,LIBRA,Lib,-0.645740940433683,-0.716916300780187,-0.262773011406186,-0.376390724837478,-0.000555166531161917,0.926460854028081,-0.66434077106869,0.697159027385987,-0.269482152340528,F79D53
50,LUPUS,Lup,-0.488794000261701,-0.548658556317993,-0.678272964142918,-0.811030451952748,-0.000665766177660886,0.585003557904325,-0.321418778719425,0.836046257891543,-0.444653374385106,5DB3CB
51,LYNX,Lyn,-0.336808184169408,0.586141593519334,0.736884169610884,0.9093049560553,-0.000645190777375252,0.41612988431754,0.244386464375126,0.810208378181488,-0.532764150403111,FF66FF
52,LYRA,Lyr,0.177554475806145,-0.781982730851309,0.59747587128815,-0.95839086317631,0.000496350514593737,0.285458765877551,-0.223520382742543,-0.623299897550526,-0.749356975154119,B2B2B2
53,MENSA,Men,0.0330084663564381,0.213838835872288,-0.976311115076327,0.999422881826262,0.000777906840542041,0.0339602435656211,0.00802149804492689,-0.976868643745786,-0.213689748082081,BCB48A
54,MICROSCOPIUM,Mic,0.56476365280055,-0.575309913452764,-0.591659124799367,0.723672790298733,0.000651343896686669,0.69014293326265,-0.396660697645515,-0.817935253693164,0.416703985713206,B2B2B2
55,MONOCEROS,Mon,-0.274081784296417,0.961693778016044,0.00492471746609421,0.0171994539046833,-0.000218293875441241,0.999852054622665,0.961552574902836,0.27412593761447,-0.0164807774305258,B2B2B2
56,MUSCA,Mus,-0.335365103346712,-0.0520371374943181,-0.940649979417768,-0.941911933170981,-0.000795247807769465,0.335859014663935,-0.0182251915587838,0.998644833713329,-0.0487477024107184,BCB48A
57,NORMA,Nor,-0.325903401444762,-0.532764799387468,-0.780992087962717,-0.922707533362182,-0.000673902115085848,0.38550013454293,-0.20590721406355,0.846263088164414,-0.491366466913461,FF0000
58,OCTANS,Oct,0.131892855515944,-0.0353405841229321,-0.990633796000167,0.991256405375634,0.000795829266498637,0.131947358660778,-0.00387472136131035,-0.999375009578301,0.0351365445760345,FF0000
59,OPHIUCHUS,Oph,-0.156268302352977,-0.978074925328975,-0.137657757218542,-0.660426489268101,-0.000165837672045324,0.750890687630948,-0.734450182076858,0.20825324232911,-0.645920674004698,9E5ECE
60,ORION,Ori,0.110049155257688,0.98850759967835,0.10364318021566,-0.686174282317884,0.000120381647777876,0.727437172403085,0.719064696472164,-0.151171131127625,0.678301740673713,9E5ECE
61,PAVO,Pav,0.168010663389771,-0.374233661407437,-0.911987710255414,0.98350438565439,0.000738461185668497,0.180882774397281,-0.0670189554223995,-0.927334147621375,0.368184516607406,F79D53
62,PEGASUS,Peg,0.88853778332452,-0.315346008259874,0.333252910984002,-0.350935544870417,0.000755695543554247,0.936399312404035,-0.295541623043611,-0.948976461245909,-0.109994659188252,F79D53
63,PERSEUS,Per,0.476466376681995,0.522254717752531,0.707269256844065,-0.82959176892096,0.000679099094122455,0.558369981072597,0.291131050954932,-0.852789275618335,0.433581783012423,FFFF00
64,PHOENIX,Phe,0.641976432719075,0.159794952608801,-0.74988788025547,0.759566203993304,0.000786094094256558,0.650429522552042,0.104524837165592,-0.987149915249364,-0.120870191687944,FF0000
65,PICTOR,Pic,0.0455066661012719,0.593442942423027,-0.803588587169235,0.998373371633325,0.000640944306460039,0.0570105253782376,0.0343475494592264,-0.804875806120855,-0.592448464060335,B2B2B2
66,PISCES,Psc,0.963850177567049,0.122489022284373,0.236620528745473,-0.238510484266895,0.000790330265699698,0.971139600815888,0.118766931840221,-0.992469553587358,0.0299766759893555,00B050
67,PISCIS AUSTRINUS,PsA,0.775045321104871,-0.373545728353614,-0.509674738497226,0.549696698433516,0.000738682026631008,0.835363988977353,-0.31167016213417,-0.927611472103289,0.205909365638449,5DB3CB
68,PUPPIS,Pup,-0.276709882791697,0.809586422177267,-0.517688579931621,-0.882225194831765,-0.000467444338817135,0.470827449390799,0.380933519619186,0.587000516628395,0.714366885506696,FF0000
69,PYXIS,Pyx,-0.620223792489853,0.635788894564972,-0.459450681550647,-0.595655648810381,-0.000614655119170005,0.803239671729035,0.510408459245913,0.771862749293509,0.379092470227619,5DB3CB
70,RETICULUM,Ret,0.258902429353082,0.427793548938865,-0.866003586344401,0.958001605845278,0.000719780979112885,0.286761931073862,0.123298237103944,-0.90387618698671,-0.409640553809588,FF66FF
71,SAGITTA,Sge,0.396366754505975,-0.859292830743965,0.32327886871001,-0.631510610002913,0.000407308331437522,0.775367128239051,-0.666399088666956,-0.51148378775084,-0.542491096232836,FFFF00
72,SAGITTARIUS,Sgr,0.249431664124961,-0.842877438835767,-0.476803385090239,0.886388592011465,0.000428507852375252,0.462941767755894,-0.38999885754164,-0.538105416700742,0.747223829674574,FF0000
73,SCORPIUS,Sco,-0.255819422634792,-0.853231557816289,-0.454480287525422,-0.871099168152811,-0.000415310077182907,0.491106980973617,-0.419216724673864,0.521532104729832,-0.743143055871337,B2B2B2
74,SCULPTOR,Scl,0.841666187354161,0.0969375323627744,-0.531226076058137,0.53367429248066,0.000792576384257672,0.84568973114727,0.08240011292454,-0.995290151986892,-0.0510659842549996,FFFF00
75,SCUTUM,Sct,0.172719038888104,-0.969884263702163,-0.171734238369883,0.705629729383341,0.000193958305614096,0.708580727504333,-0.687207987887192,-0.243566166375976,0.684412670821448,00B050
76,SERPENS,Ser,-0.269725417276684,-0.957013510575498,0.106645861855397,0.368397990437336,-0.000230969260968161,0.929668149016052,-0.889680347044179,0.290043250618183,0.352624152397687,FF66FF
77,SEXTANS,Sex,-0.898411736768205,0.43677830190406,-0.0456187047486295,-0.051059079314426,-0.000716350968567661,0.998695377610637,0.436175792148876,0.899568897765533,0.0229450760775462,5DB3CB
78,TAURUS,Tau,0.322100319574789,0.911225562346663,0.256747655599474,-0.623880750071549,0.000328013124365805,0.781519482864984,0.712056313657832,-0.411907595139247,0.568601740453388,BCB48A
79,TELESCOPIUM,Tel,0.213882892197578,-0.591328617834708,-0.777550367599999,0.96431204991382,0.000642182302730124,0.264767554645384,-0.156065303050377,-0.806430439239234,0.57036266344512,BCB48A
80,TRIANGULUM,Tri,0.717146699818704,0.461593982898768,0.522141365810825,-0.588896319905157,0.000706414506212625,0.808208280940445,0.372695231175964,-0.887091030238835,0.272337600651283,FF66FF
81,TRIANGULUM AUSTRALE,TrA,-0.200397630635019,-0.365087744209698,-0.909148903460674,-0.976494745208919,-0.000741358757668555,0.215539933577424,-0.0793649936384949,0.930972818837944,-0.35635769722246,B2B2B2
82,TUCANA,Tuc,0.408749903042425,-0.0238546926786993,-0.912334626329623,0.912601795038941,0.000796100105082226,0.408848786125537,-0.00902665245319277,-0.999715119352422,0.0220952411994477,00B050
83,URSA MAJOR,UMa,-0.622872883629193,0.113307493196711,0.774074145560315,0.77903470610349,-0.000791198342024481,0.626980303272306,0.0716540126280702,0.993559653966817,-0.0877776536690037,B2B2B2
84,URSA MINOR,UMi,-0.150637240408703,-0.150637240408703,0.977044954750855,0.988340563628373,-0.000787239911571373,0.152257382547025,-0.0221664631549569,0.988588793207455,0.148999482736779,BCB48A
85,VELA,Vel,-0.547638614439155,0.40286948237802,-0.733340390367003,-0.801431179299699,-0.000728843946100814,0.598086560317816,0.240416332268538,0.915257149087058,0.323271307454861,FF66FF
86,VIRGO,Vir,-0.930512979015397,-0.359008430217284,-0.0725158114952411,-0.0774103820043077,-0.000743239046561478,0.996999037288235,-0.357984955887588,0.933334020931757,-0.0270993861465503,00B050
87,PISCIS VOLANS,Vol,-0.156390880732719,0.307830378358661,-0.938500053587217,-0.986438300401992,-0.000757658083561775,0.164130757185417,0.049813370932657,0.951440951459308,0.303774166055202,5DB3CB
88,VULPECULA,Vul,0.502072505082985,-0.759412444562988,0.4137824774958,-0.635525171690703,0.000518097733848753,0.772079974952233,-0.586541520940503,-0.650609307201799,-0.482365601587838,FF0000
